hostname,worker_id,start_time,stop_time,nSuccesses
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123007.0666294,1666123007.227944,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123007.0994987,1666123007.232441,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123007.1278176,1666123007.2399685,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123007.1244798,1666123007.2526891,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123007.1585076,1666123007.2576504,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123007.1289,1666123007.2579253,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123007.1380017,1666123007.2591007,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123007.1307368,1666123007.2616026,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123007.176742,1666123007.2700493,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123007.118489,1666123007.2731898,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123007.1703835,1666123007.27525,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123007.137404,1666123007.2781186,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123007.1677742,1666123007.2881093,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123007.209759,1666123007.296823,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123007.1336412,1666123007.296917,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-12a1a8ba-f974-4af4-8434-e4b5f8c86557,1666123007.1969965,1666123007.3019946,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123007.1439478,1666123007.3053951,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123007.1362135,1666123007.3103654,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123007.2118318,1666123007.3147254,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-3356266b-36b5-4ac1-b5f8-92a929528ef6,1666123007.1961558,1666123007.3188572,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-4633ab34-59ec-48c1-a9d9-9cc71d9506fd,1666123007.2081137,1666123007.3272033,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-f404d7a0-9e8c-46bd-be65-3808785c9740,1666123007.1468675,1666123007.328636,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123007.2013383,1666123007.3293629,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-b805c0a2-301d-4ff1-bf4a-c04954683c1d,1666123007.171507,1666123007.3320982,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-02e15f40-e795-4da2-8ec0-d803b6f9d05d,1666123007.2133489,1666123007.3397143,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-01fa4b84-6391-4ff1-848f-c68a37e44215,1666123007.1319244,1666123007.3406847,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-a5e8db90-5183-4459-a711-f53308e0fb13,1666123007.188833,1666123007.3469622,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123007.1746638,1666123007.347073,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-5b54b499-2fb4-4535-970e-6ac5f5491f8b,1666123007.217425,1666123007.3472133,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123007.2586484,1666123007.3502066,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123007.241193,1666123007.3519309,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-e9527562-38af-4ce5-92cf-6d914d43b5f3,1666123007.1984892,1666123007.361536,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123007.2335348,1666123007.3660002,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123007.2539449,1666123007.3789527,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-78b8800e-9f91-4cd6-b6a5-05475f5bb159,1666123007.225676,1666123007.3794065,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123007.2977562,1666123007.3832407,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-2f6540fe-7ef9-427e-94e4-8fd3f0f9f901,1666123007.198788,1666123007.3837686,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123007.2591102,1666123007.3842757,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123007.2291481,1666123007.393754,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123007.27649,1666123007.3971822,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123007.279179,1666123007.4075289,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123007.2710662,1666123007.4119773,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123007.306409,1666123007.413274,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-12a1a8ba-f974-4af4-8434-e4b5f8c86557,1666123007.303135,1666123007.4149497,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123007.2981222,1666123007.4174957,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123007.2602026,1666123007.4213839,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123007.315845,1666123007.4260721,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123007.2625346,1666123007.4305732,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123007.2741792,1666123007.4347303,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123007.2893524,1666123007.4352455,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123007.31151,1666123007.4357123,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123007.330593,1666123007.4384155,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-5b54b499-2fb4-4535-970e-6ac5f5491f8b,1666123007.3485453,1666123007.4471903,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123007.3513482,1666123007.4513001,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-3356266b-36b5-4ac1-b5f8-92a929528ef6,1666123007.3201866,1666123007.4523911,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123007.3480642,1666123007.4566908,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-4633ab34-59ec-48c1-a9d9-9cc71d9506fd,1666123007.328264,1666123007.456759,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-a5e8db90-5183-4459-a711-f53308e0fb13,1666123007.348082,1666123007.4631398,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-02e15f40-e795-4da2-8ec0-d803b6f9d05d,1666123007.3409371,1666123007.4713223,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-01fa4b84-6391-4ff1-848f-c68a37e44215,1666123007.3418128,1666123007.4823017,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-2f6540fe-7ef9-427e-94e4-8fd3f0f9f901,1666123007.384848,1666123007.489268,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-e9527562-38af-4ce5-92cf-6d914d43b5f3,1666123007.3624609,1666123007.4904504,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123007.3800783,1666123007.4931595,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-78b8800e-9f91-4cd6-b6a5-05475f5bb159,1666123007.380665,1666123007.4934247,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123007.3672128,1666123007.4973893,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-4511f95e-0361-4365-82fe-063807afe23d,1666123007.3982406,1666123007.502035,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123007.4087088,1666123007.504719,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123007.4130185,1666123007.5049286,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123007.3847704,1666123007.5083697,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm10G037400.1/model_1_ptm_20211001_832780.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-f404d7a0-9e8c-46bd-be65-3808785c9740,1666123007.3297684,1666123007.5175939,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123007.353095,1666123007.5177805,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123007.3853512,1666123007.5215085,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123007.4185297,1666123007.524118,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
